anomaly_id,date,kpi,tier,severity,direction,deviation_pct,z_score,suspected_driver_kpi,driver_direction,root_cause_confidence,confidence_tier,is_externally_driven,external_driver_type,actionability_score,actionability_label,escalation_suppressed,rca_narrative,revenue_at_risk,margin_impact,customer_impact,monthly_shortfall,impact_pct_of_plan,impact_narrative,priority_score,priority_band,priority_rank,layer4_priority_flag,immediate_action,short_term_fix,recommended_owner,effort_level,llm_enhanced,urgency_label,delivery_channel,delivery_status,sent_at,message_id,recipient,alert_subject
ANO-20240620-CVR,2024-06-20,conversion_rate,1,MEDIUM,UP,13.98,1.3312,conversion_rate,UP,,UNAVAILABLE,False,none,1.0,SUPPRESSED,True,[MEDIUM] conversion_rate moved UP +14.0% on 2024-06-20. Root: conversion_rate (no deeper driver above watch threshold). Positive/expected direction change -- not an issue. Escalation SUPPRESSED.,-13143.64,-6529.52,165,-56329.89,-16.0273,"Conversion rate surged +14.0% above forecast. Weekly revenue uplift: +$13,144 (+$56,330 monthly, 16.0% above plan). Approximately 165 customers contributed to the uplift.",0.811211,HIGH,73,SUPPRESSED,Confirm no tag or tracking changes could inflate counts; audit recent A/B test deployments,Identify landing page or checkout change driving the lift; document for rollout to other pages,Product / CRO,L,False,Suppressed,,SUPPRESSED,2024-06-20 09:00:00,MSG-SUP-0063,audit-log@company.com,"[SUPPRESSED] Conversion Rate UP +14.0% — Positive change, no alert needed | 2024-06-20"
ANO-20240903-CVR,2024-09-03,conversion_rate,1,MEDIUM,UP,65.82,2.2437,conversion_rate,UP,,UNAVAILABLE,False,none,1.0,SUPPRESSED,True,[MEDIUM] conversion_rate moved UP +65.8% on 2024-09-03. Root: conversion_rate (no deeper driver above watch threshold). Positive/expected direction change -- not an issue. Escalation SUPPRESSED.,-52574.57,-26118.1,659,-225319.57,-64.109,"Conversion rate surged +65.8% above forecast. Weekly revenue uplift: +$52,575 (+$225,320 monthly, 64.1% above plan). Approximately 659 customers contributed to the uplift.",0.849394,HIGH,38,SUPPRESSED,Confirm no tag or tracking changes could inflate counts; audit recent A/B test deployments,Identify landing page or checkout change driving the lift; document for rollout to other pages,Product / CRO,L,False,Suppressed,,SUPPRESSED,2024-09-03 09:00:00,MSG-SUP-0036,audit-log@company.com,"[SUPPRESSED] Conversion Rate UP +65.8% — Positive change, no alert needed | 2024-09-03"
ANO-20250131-CVR,2025-01-31,conversion_rate,1,MEDIUM,UP,7.87,1.0847,conversion_rate,UP,,UNAVAILABLE,False,none,1.0,SUPPRESSED,True,[MEDIUM] conversion_rate moved UP +7.9% on 2025-01-31. Root: conversion_rate (no deeper driver above watch threshold). Positive/expected direction change -- not an issue. Escalation SUPPRESSED.,-8088.39,-4018.17,101,-34664.55,-9.8629,"Conversion rate surged +7.9% above forecast. Weekly revenue uplift: +$8,088 (+$34,665 monthly, 9.9% above plan). Approximately 101 customers contributed to the uplift.",0.797838,HIGH,81,SUPPRESSED,Confirm no tag or tracking changes could inflate counts; audit recent A/B test deployments,Identify landing page or checkout change driving the lift; document for rollout to other pages,Product / CRO,L,False,Suppressed,,SUPPRESSED,2025-01-31 09:00:00,MSG-SUP-0068,audit-log@company.com,"[SUPPRESSED] Conversion Rate UP +7.9% — Positive change, no alert needed | 2025-01-31"
ANO-20250925-CVR,2025-09-25,conversion_rate,1,MEDIUM,UP,10.41,1.5685,avg_discount_pct,UP,0.9,HIGH,False,none,1.0,SUPPRESSED,True,[MEDIUM] conversion_rate moved UP +10.4% on 2025-09-25. Chain: conversion_rate -> avg_discount_pct. Suspected driver: avg_discount_pct. Causal confidence: 90%. Positive/expected direction change -- not an issue. Escalation SUPPRESSED.,-9436.46,-4687.86,118,-40441.97,-11.5067,"Conversion rate surged +10.4% above forecast. Weekly revenue uplift: +$9,436 (+$40,442 monthly, 11.5% above plan). Approximately 118 customers contributed to the uplift.",0.882084,HIGH,26,SUPPRESSED,Validate conversion uplift is margin-positive after discount cost; check gross margin on converted orders,A/B test discount depth vs conversion rate to find the optimal profitability threshold,Pricing / CRO,M,False,Suppressed,,SUPPRESSED,2025-09-25 09:00:00,MSG-SUP-0024,audit-log@company.com,"[SUPPRESSED] Conversion Rate UP +10.4% — Positive change, no alert needed | 2025-09-25"
ANO-20240620-RET,2024-06-20,return_rate,2,MEDIUM,DOWN,-1.95,-1.0424,return_rate,DOWN,,UNAVAILABLE,False,none,1.0,SUPPRESSED,True,[MEDIUM] return_rate moved DOWN -1.9% on 2024-06-20. Root: return_rate (no deeper driver above watch threshold). Positive/expected direction change -- not an issue. Escalation SUPPRESSED.,-122.05,-60.63,2,-523.09,-0.1488,"Return rate surged -1.9% above forecast. Weekly revenue uplift: +$122 (+$523 monthly, 0.1% above plan). Approximately 2 customers contributed to the uplift.",0.582329,MEDIUM,140,SUPPRESSED,Confirm improvement is genuine and not caused by a processing backlog or return policy change,Identify which categories or segments show most improvement; share learnings across teams,Customer Experience,L,False,Suppressed,,SUPPRESSED,2024-06-20 09:00:00,MSG-SUP-0105,audit-log@company.com,"[SUPPRESSED] Return Rate DOWN -1.9% — Positive change, no alert needed | 2024-06-20"
ANO-20240626-RET,2024-06-26,return_rate,2,MEDIUM,UP,3.56,1.369,return_rate,UP,,UNAVAILABLE,True,consumer_sentiment_decline,0.9,HIGH,False,[MEDIUM] return_rate moved UP +3.6% on 2024-06-26. Root: return_rate (no deeper driver above watch threshold). External: consumer sentiment decline detected. Actionability: HIGH.,227.84,113.18,3,976.44,0.2778,"Return rate is tracking $228 below forecast for the week. At current trajectory, this represents a $976 monthly shortfall — 0.3% below plan. Approximately 3 customers experienced degraded return rate.",0.534522,MEDIUM,169,INVESTIGATE,Pull return reason codes from last 48h; identify top 5 returned SKUs and primary return reasons,Review product descriptions and sizing accuracy for high-return SKUs; audit recent shipment quality,Customer Experience / Merchandising,M,False,Daily,Email,QUEUED,2024-06-27 08:00:00,MSG-INV-0020,ops-team-dl@company.com; analytics-team-dl@company.com,[INVESTIGATE] Return Rate UP +3.6% — Priority #169 | 2024-06-26
ANO-20250114-RET,2025-01-14,return_rate,2,MEDIUM,DOWN,-2.2,-0.8545,return_rate,DOWN,,UNAVAILABLE,False,none,1.0,SUPPRESSED,True,[MEDIUM] return_rate moved DOWN -2.2% on 2025-01-14. Root: return_rate (no deeper driver above watch threshold). Positive/expected direction change -- not an issue. Escalation SUPPRESSED.,-138.33,-68.72,2,-592.84,-0.1687,"Return rate surged -2.2% above forecast. Weekly revenue uplift: +$138 (+$593 monthly, 0.2% above plan). Approximately 2 customers contributed to the uplift.",0.585778,MEDIUM,136,SUPPRESSED,Confirm improvement is genuine and not caused by a processing backlog or return policy change,Identify which categories or segments show most improvement; share learnings across teams,Customer Experience,L,False,Suppressed,,SUPPRESSED,2025-01-14 09:00:00,MSG-SUP-0103,audit-log@company.com,"[SUPPRESSED] Return Rate DOWN -2.2% — Positive change, no alert needed | 2025-01-14"
ANO-20250129-RET,2025-01-29,return_rate,2,MEDIUM,UP,4.66,1.534,return_rate,UP,,UNAVAILABLE,True,consumer_sentiment_decline,0.9,HIGH,False,[MEDIUM] return_rate moved UP +4.7% on 2025-01-29. Root: return_rate (no deeper driver above watch threshold). External: consumer sentiment decline detected. Actionability: HIGH.,317.34,157.65,4,1360.04,0.387,"Return rate is tracking $317 below forecast for the week. At current trajectory, this represents a $1,360 monthly shortfall — 0.4% below plan. Approximately 4 customers experienced degraded return rate.",0.543648,MEDIUM,161,INVESTIGATE,Pull return reason codes from last 48h; identify top 5 returned SKUs and primary return reasons,Review product descriptions and sizing accuracy for high-return SKUs; audit recent shipment quality,Customer Experience / Merchandising,M,False,Daily,Email,QUEUED,2025-01-30 08:00:00,MSG-INV-0019,ops-team-dl@company.com; analytics-team-dl@company.com,[INVESTIGATE] Return Rate UP +4.7% — Priority #161 | 2025-01-29
ANO-20240417-STK,2024-04-17,n_stockouts,2,MEDIUM,,,,n_stockouts,,,UNAVAILABLE,False,none,1.0,HIGH,False,[MEDIUM] n_stockouts moved nan +nan% on 2024-04-17. Root: n_stockouts (no deeper driver above watch threshold). No external suppression. Fully actionable.,0.0,0.0,1,0.0,0.0,"Stockout count surged +0.0% above forecast. Weekly revenue uplift: +$0 (+$0 monthly, 0.0% above plan). Approximately 1 customers contributed to the uplift.",0.45,LOW,180,INVESTIGATE,Review anomaly details and assess impact,Investigate root cause with relevant team,Analytics,M,False,Daily,Email,QUEUED,2024-04-18 08:00:00,MSG-INV-0021,ops-team-dl@company.com; analytics-team-dl@company.com,[INVESTIGATE] Stockout Count ELEVATED — Priority #180 | 2024-04-17
ANO-20240619-STK,2024-06-19,n_stockouts,2,MEDIUM,UP,600.04,2.2678,n_stockouts,UP,,UNAVAILABLE,False,none,1.0,HIGH,False,[MEDIUM] n_stockouts moved UP +600.0% on 2024-06-19. Root: n_stockouts (no deeper driver above watch threshold). No external suppression. Fully actionable.,281.17,139.68,4,1205.03,0.3429,"Stockout count is tracking $281 below forecast for the week. At current trajectory, this represents a $1,205 monthly shortfall — 0.3% below plan. Approximately 4 customers experienced degraded stockout count.",0.605315,MEDIUM,124,INVESTIGATE,Trigger emergency reorder for top 20 SKUs by revenue; surface in-stock alternatives in recommendation engine,Escalate to merchandising and supplier teams; increase demand forecast for affected SKUs,Supply Chain / Merchandising,H,False,Daily,Email,QUEUED,2024-06-20 08:00:00,MSG-INV-0018,ops-team-dl@company.com; analytics-team-dl@company.com,[INVESTIGATE] Stockout Count UP +600.0% — Priority #124 | 2024-06-19
ANO-20240626-STK,2024-06-26,n_stockouts,2,MEDIUM,DOWN,-100.0,-0.5855,n_stockouts,DOWN,,UNAVAILABLE,False,none,1.0,SUPPRESSED,True,[MEDIUM] n_stockouts moved DOWN -100.0% on 2024-06-26. Root: n_stockouts (no deeper driver above watch threshold). Positive/expected direction change -- not an issue. Escalation SUPPRESSED.,-46.86,-23.28,1,-200.83,-0.0571,"Stockout count surged -100.0% above forecast. Weekly revenue uplift: +$47 (+$201 monthly, 0.1% above plan). Approximately 1 customers contributed to the uplift.",0.555963,MEDIUM,154,SUPPRESSED,Confirm replenishment has arrived and inventory levels are accurate across all fulfilment nodes,Re-enable paid ads for previously out-of-stock SKUs; update availability on all sales channels,Supply Chain,L,False,Suppressed,,SUPPRESSED,2024-06-26 09:00:00,MSG-SUP-0114,audit-log@company.com,"[SUPPRESSED] Stockout Count DOWN -100.0% — Positive change, no alert needed | 2024-06-26"
ANO-20241105-STK,2024-11-05,n_stockouts,2,MEDIUM,,,,n_stockouts,,,UNAVAILABLE,False,none,1.0,HIGH,False,[MEDIUM] n_stockouts moved nan +nan% on 2024-11-05. Root: n_stockouts (no deeper driver above watch threshold). No external suppression. Fully actionable.,0.0,0.0,1,0.0,0.0,"Stockout count surged +0.0% above forecast. Weekly revenue uplift: +$0 (+$0 monthly, 0.0% above plan). Approximately 1 customers contributed to the uplift.",0.45,LOW,181,INVESTIGATE,Review anomaly details and assess impact,Investigate root cause with relevant team,Analytics,M,False,Daily,Email,QUEUED,2024-11-06 08:00:00,MSG-INV-0022,ops-team-dl@company.com; analytics-team-dl@company.com,[INVESTIGATE] Stockout Count ELEVATED — Priority #181 | 2024-11-05
ANO-20241216-STK,2024-12-16,n_stockouts,2,MEDIUM,,,,n_stockouts,,,UNAVAILABLE,False,none,1.0,HIGH,False,[MEDIUM] n_stockouts moved nan +nan% on 2024-12-16. Root: n_stockouts (no deeper driver above watch threshold). No external suppression. Fully actionable.,0.0,0.0,1,0.0,0.0,"Stockout count surged +0.0% above forecast. Weekly revenue uplift: +$0 (+$0 monthly, 0.0% above plan). Approximately 1 customers contributed to the uplift.",0.45,LOW,182,INVESTIGATE,Review anomaly details and assess impact,Investigate root cause with relevant team,Analytics,M,False,Daily,Email,QUEUED,2024-12-17 08:00:00,MSG-INV-0023,ops-team-dl@company.com; analytics-team-dl@company.com,[INVESTIGATE] Stockout Count ELEVATED — Priority #182 | 2024-12-16
ANO-20240618-AOV,2024-06-18,avg_order_value_usd,2,MEDIUM,UP,5.15,2.0612,avg_order_value_usd,UP,,UNAVAILABLE,False,none,1.0,SUPPRESSED,True,[MEDIUM] avg_order_value_usd moved UP +5.2% on 2024-06-18. Root: avg_order_value_usd (no deeper driver above watch threshold). Positive/expected direction change -- not an issue. Escalation SUPPRESSED.,-4191.3,-2082.16,53,-17962.73,-5.1108,"Average order value surged +5.2% above forecast. Weekly revenue uplift: +$4,191 (+$17,963 monthly, 5.1% above plan). Approximately 53 customers contributed to the uplift.",0.679731,MEDIUM,98,SUPPRESSED,"Confirm uplift is not driven by a data error, test orders, or one-off large B2B purchase","Identify which product categories, bundles, or upsell features are driving higher AOV",Merchandising / Product,L,False,Suppressed,,SUPPRESSED,2024-06-18 09:00:00,MSG-SUP-0083,audit-log@company.com,"[SUPPRESSED] Avg. Order Value (USD) UP +5.2% — Positive change, no alert needed | 2024-06-18"
ANO-20240723-AOV,2024-07-23,avg_order_value_usd,2,MEDIUM,UP,2.25,1.7004,avg_order_value_usd,UP,,UNAVAILABLE,False,none,1.0,SUPPRESSED,True,[MEDIUM] avg_order_value_usd moved UP +2.2% on 2024-07-23. Root: avg_order_value_usd (no deeper driver above watch threshold). Positive/expected direction change -- not an issue. Escalation SUPPRESSED.,-2080.41,-1033.51,26,-8916.03,-2.5368,"Average order value surged +2.2% above forecast. Weekly revenue uplift: +$2,080 (+$8,916 monthly, 2.5% above plan). Approximately 26 customers contributed to the uplift.",0.660439,MEDIUM,102,SUPPRESSED,"Confirm uplift is not driven by a data error, test orders, or one-off large B2B purchase","Identify which product categories, bundles, or upsell features are driving higher AOV",Merchandising / Product,L,False,Suppressed,,SUPPRESSED,2024-07-23 09:00:00,MSG-SUP-0085,audit-log@company.com,"[SUPPRESSED] Avg. Order Value (USD) UP +2.2% — Positive change, no alert needed | 2024-07-23"
ANO-20241129-AOV,2024-11-29,avg_order_value_usd,2,MEDIUM,UP,159.18,2.2673,avg_order_value_usd,UP,,UNAVAILABLE,False,none,1.0,SUPPRESSED,True,[MEDIUM] avg_order_value_usd moved UP +159.2% on 2024-11-29. Root: avg_order_value_usd (no deeper driver above watch threshold). Positive/expected direction change -- not an issue. Escalation SUPPRESSED.,-185793.72,-92298.98,2330,-796258.81,-226.5555,"Average order value surged +159.2% above forecast. Weekly revenue uplift: +$185,794 (+$796,259 monthly, 226.6% above plan). Approximately 2,330 customers contributed to the uplift.",0.784165,HIGH,85,SUPPRESSED,"Confirm uplift is not driven by a data error, test orders, or one-off large B2B purchase","Identify which product categories, bundles, or upsell features are driving higher AOV",Merchandising / Product,L,False,Suppressed,,SUPPRESSED,2024-11-29 09:00:00,MSG-SUP-0072,audit-log@company.com,"[SUPPRESSED] Avg. Order Value (USD) UP +159.2% — Positive change, no alert needed | 2024-11-29"
ANO-20241202-AOV,2024-12-02,avg_order_value_usd,2,MEDIUM,UP,38.7,0.6107,avg_order_value_usd,UP,,UNAVAILABLE,False,none,1.0,SUPPRESSED,True,[MEDIUM] avg_order_value_usd moved UP +38.7% on 2024-12-02. Root: avg_order_value_usd (no deeper driver above watch threshold). Positive/expected direction change -- not an issue. Escalation SUPPRESSED.,-50899.59,-25286.0,638,-218141.1,-62.0666,"Average order value surged +38.7% above forecast. Weekly revenue uplift: +$50,900 (+$218,141 monthly, 62.1% above plan). Approximately 638 customers contributed to the uplift.",0.748502,MEDIUM,88,SUPPRESSED,"Confirm uplift is not driven by a data error, test orders, or one-off large B2B purchase","Identify which product categories, bundles, or upsell features are driving higher AOV",Merchandising / Product,L,False,Suppressed,,SUPPRESSED,2024-12-02 09:00:00,MSG-SUP-0075,audit-log@company.com,"[SUPPRESSED] Avg. Order Value (USD) UP +38.7% — Positive change, no alert needed | 2024-12-02"
ANO-20251128-AOV,2025-11-28,avg_order_value_usd,2,MEDIUM,UP,173.57,2.2677,avg_order_value_usd,UP,,UNAVAILABLE,False,none,1.0,SUPPRESSED,True,[MEDIUM] avg_order_value_usd moved UP +173.6% on 2025-11-28. Root: avg_order_value_usd (no deeper driver above watch threshold). Positive/expected direction change -- not an issue. Escalation SUPPRESSED.,-191330.18,-95049.39,2399,-819986.49,-233.3066,"Average order value surged +173.6% above forecast. Weekly revenue uplift: +$191,330 (+$819,986 monthly, 233.3% above plan). Approximately 2,399 customers contributed to the uplift.",0.784973,HIGH,84,SUPPRESSED,"Confirm uplift is not driven by a data error, test orders, or one-off large B2B purchase","Identify which product categories, bundles, or upsell features are driving higher AOV",Merchandising / Product,L,False,Suppressed,,SUPPRESSED,2025-11-28 09:00:00,MSG-SUP-0071,audit-log@company.com,"[SUPPRESSED] Avg. Order Value (USD) UP +173.6% — Positive change, no alert needed | 2025-11-28"
ANO-20240626-BNC,2024-06-26,bounce_rate,2,MEDIUM,UP,12.95,1.7726,bounce_rate,UP,,UNAVAILABLE,False,none,1.0,HIGH,False,[MEDIUM] bounce_rate moved UP +12.9% on 2024-06-26. Root: bounce_rate (no deeper driver above watch threshold). No external suppression. Fully actionable.,4461.39,2216.34,56,19120.25,5.4402,"Bounce rate is tracking $4,461 below forecast for the week. At current trajectory, this represents a $19,120 monthly shortfall — 5.4% below plan. Approximately 56 customers experienced degraded bounce rate.",0.681451,MEDIUM,97,INVESTIGATE,"Check for page errors, load times over 3s, or broken mobile layouts; review recent deployments",Run UX audit on highest-traffic entry pages; roll back A/B tests launched in the last 7 days,Product / Engineering,M,False,Daily,Email,QUEUED,2024-06-27 08:00:00,MSG-INV-0015,ops-team-dl@company.com; analytics-team-dl@company.com,[INVESTIGATE] Bounce Rate UP +12.9% — Priority #97 | 2024-06-26
ANO-20240710-BNC,2024-07-10,bounce_rate,2,MEDIUM,DOWN,-10.54,-1.197,bounce_rate,DOWN,,UNAVAILABLE,False,none,1.0,SUPPRESSED,True,[MEDIUM] bounce_rate moved DOWN -10.5% on 2024-07-10. Root: bounce_rate (no deeper driver above watch threshold). Positive/expected direction change -- not an issue. Escalation SUPPRESSED.,-3544.33,-1760.76,44,-15189.98,-4.3219,"Bounce rate surged -10.5% above forecast. Weekly revenue uplift: +$3,544 (+$15,190 monthly, 4.3% above plan). Approximately 44 customers contributed to the uplift.",0.675113,MEDIUM,100,SUPPRESSED,Confirm improvement is genuine and not a tracking or session-timeout configuration change,Identify which pages or traffic sources drove the improvement; replicate the approach,Product / CRO,L,False,Suppressed,,SUPPRESSED,2024-07-10 09:00:00,MSG-SUP-0084,audit-log@company.com,"[SUPPRESSED] Bounce Rate DOWN -10.5% — Positive change, no alert needed | 2024-07-10"
ANO-20241105-BNC,2024-11-05,bounce_rate,2,MEDIUM,UP,7.53,1.4249,bounce_rate,UP,,UNAVAILABLE,False,none,1.0,HIGH,False,[MEDIUM] bounce_rate moved UP +7.5% on 2024-11-05. Root: bounce_rate (no deeper driver above watch threshold). No external suppression. Fully actionable.,2643.79,1313.39,33,11330.52,3.2238,"Bounce rate is tracking $2,644 below forecast for the week. At current trajectory, this represents a $11,331 monthly shortfall — 3.2% below plan. Approximately 33 customers experienced degraded bounce rate.",0.667039,MEDIUM,101,INVESTIGATE,"Check for page errors, load times over 3s, or broken mobile layouts; review recent deployments",Run UX audit on highest-traffic entry pages; roll back A/B tests launched in the last 7 days,Product / Engineering,M,False,Daily,Email,QUEUED,2024-11-06 08:00:00,MSG-INV-0017,ops-team-dl@company.com; analytics-team-dl@company.com,[INVESTIGATE] Bounce Rate UP +7.5% — Priority #101 | 2024-11-05
ANO-20250127-BNC,2025-01-27,bounce_rate,2,MEDIUM,UP,10.98,1.4548,bounce_rate,UP,,UNAVAILABLE,False,none,1.0,HIGH,False,[MEDIUM] bounce_rate moved UP +11.0% on 2025-01-27. Root: bounce_rate (no deeper driver above watch threshold). No external suppression. Fully actionable.,3883.06,1929.04,49,16641.7,4.735,"Bounce rate is tracking $3,883 below forecast for the week. At current trajectory, this represents a $16,642 monthly shortfall — 4.7% below plan. Approximately 49 customers experienced degraded bounce rate.",0.677627,MEDIUM,99,INVESTIGATE,"Check for page errors, load times over 3s, or broken mobile layouts; review recent deployments",Run UX audit on highest-traffic entry pages; roll back A/B tests launched in the last 7 days,Product / Engineering,M,False,Daily,Email,QUEUED,2025-01-28 08:00:00,MSG-INV-0016,ops-team-dl@company.com; analytics-team-dl@company.com,[INVESTIGATE] Bounce Rate UP +11.0% — Priority #99 | 2025-01-27
ANO-20250204-BNC,2025-02-04,bounce_rate,2,MEDIUM,UP,20.74,1.6541,bounce_rate,UP,,UNAVAILABLE,False,none,1.0,HIGH,False,[MEDIUM] bounce_rate moved UP +20.7% on 2025-02-04. Root: bounce_rate (no deeper driver above watch threshold). No external suppression. Fully actionable.,6782.97,3369.66,85,29069.86,8.2711,"Bounce rate is tracking $6,783 below forecast for the week. At current trajectory, this represents a $29,070 monthly shortfall — 8.3% below plan. Approximately 85 customers experienced degraded bounce rate.",0.692991,MEDIUM,93,INVESTIGATE,"Check for page errors, load times over 3s, or broken mobile layouts; review recent deployments",Run UX audit on highest-traffic entry pages; roll back A/B tests launched in the last 7 days,Product / Engineering,M,False,Daily,Email,QUEUED,2025-02-05 08:00:00,MSG-INV-0014,ops-team-dl@company.com; analytics-team-dl@company.com,[INVESTIGATE] Bounce Rate UP +20.7% — Priority #93 | 2025-02-04
ANO-20240417-CLK,2024-04-17,total_clicks,3,LOW,UP,13.1,0.2691,total_clicks,UP,,UNAVAILABLE,False,none,1.0,SUPPRESSED,True,[LOW] total_clicks moved UP +13.1% on 2024-04-17. Root: total_clicks (no deeper driver above watch threshold). Positive/expected direction change -- not an issue. Escalation SUPPRESSED.,-9585.81,-4762.06,120,-41082.06,-11.6889,"Ad clicks surged +13.1% above forecast. Weekly revenue uplift: +$9,586 (+$41,082 monthly, 11.7% above plan). Approximately 120 customers contributed to the uplift.",0.587517,MEDIUM,135,SUPPRESSED,Verify click quality metrics; check for invalid click activity or bot traffic in platform reports,"Identify campaigns driving the uplift; optimise bids toward clicks that convert, not just volume",Performance Marketing,L,False,Suppressed,,SUPPRESSED,2024-04-17 09:00:00,MSG-SUP-0102,audit-log@company.com,"[SUPPRESSED] Total Clicks UP +13.1% — Positive change, no alert needed | 2024-04-17"
ANO-20240618-CLK,2024-06-18,total_clicks,3,LOW,UP,0.14,0.0035,total_clicks,UP,,UNAVAILABLE,False,none,1.0,SUPPRESSED,True,[LOW] total_clicks moved UP +0.1% on 2024-06-18. Root: total_clicks (no deeper driver above watch threshold). Positive/expected direction change -- not an issue. Escalation SUPPRESSED.,-130.16,-64.66,2,-557.83,-0.1587,"Ad clicks surged +0.1% above forecast. Weekly revenue uplift: +$130 (+$558 monthly, 0.2% above plan). Approximately 2 customers contributed to the uplift.",0.469101,LOW,179,SUPPRESSED,Verify click quality metrics; check for invalid click activity or bot traffic in platform reports,"Identify campaigns driving the uplift; optimise bids toward clicks that convert, not just volume",Performance Marketing,L,False,Suppressed,,SUPPRESSED,2024-06-18 09:00:00,MSG-SUP-0119,audit-log@company.com,"[SUPPRESSED] Total Clicks UP +0.1% — Positive change, no alert needed | 2024-06-18"
ANO-20240619-CLK,2024-06-19,total_clicks,3,LOW,UP,42.26,1.0256,total_clicks,UP,,UNAVAILABLE,False,none,1.0,SUPPRESSED,True,[LOW] total_clicks moved UP +42.3% on 2024-06-19. Root: total_clicks (no deeper driver above watch threshold). Positive/expected direction change -- not an issue. Escalation SUPPRESSED.,-42820.15,-21272.28,537,-183514.93,-52.2146,"Ad clicks surged +42.3% above forecast. Weekly revenue uplift: +$42,820 (+$183,515 monthly, 52.2% above plan). Approximately 537 customers contributed to the uplift.",0.628741,MEDIUM,113,SUPPRESSED,Verify click quality metrics; check for invalid click activity or bot traffic in platform reports,"Identify campaigns driving the uplift; optimise bids toward clicks that convert, not just volume",Performance Marketing,L,False,Suppressed,,SUPPRESSED,2024-06-19 09:00:00,MSG-SUP-0092,audit-log@company.com,"[SUPPRESSED] Total Clicks UP +42.3% — Positive change, no alert needed | 2024-06-19"
ANO-20240620-CLK,2024-06-20,total_clicks,3,LOW,DOWN,-15.87,-0.37,total_clicks,DOWN,,UNAVAILABLE,False,none,1.0,HIGH,False,[LOW] total_clicks moved DOWN -15.9% on 2024-06-20. Root: total_clicks (no deeper driver above watch threshold). No external suppression. Fully actionable.,14928.88,7416.4,187,63980.93,18.2042,"Ad clicks is tracking $14,929 below forecast for the week. At current trajectory, this represents a $63,981 monthly shortfall — 18.2% below plan. Approximately 187 customers experienced degraded ad clicks.",0.599719,MEDIUM,125,MONITOR,"Check campaign budgets, ad serving status, and billing health across all paid platforms",Review Quality Scores and ad relevance; refresh creatives and expand keyword or audience targeting,Performance Marketing,M,False,Weekly,Digest,SCHEDULED,2024-06-24 09:00:00,MSG-MON-0011,analytics-team-dl@company.com,[MONITOR] Total Clicks DOWN -15.9% — Priority #125 | 2024-06-20
ANO-20240621-CLK,2024-06-21,total_clicks,3,LOW,DOWN,-51.35,-0.9873,total_clicks,DOWN,,UNAVAILABLE,False,none,1.0,HIGH,False,[LOW] total_clicks moved DOWN -51.4% on 2024-06-21. Root: total_clicks (no deeper driver above watch threshold). No external suppression. Fully actionable.,42490.05,21108.29,533,182100.23,51.8121,"Ad clicks is tracking $42,490 below forecast for the week. At current trajectory, this represents a $182,100 monthly shortfall — 51.8% below plan. Approximately 533 customers experienced degraded ad clicks.",0.628528,MEDIUM,114,MONITOR,"Check campaign budgets, ad serving status, and billing health across all paid platforms",Review Quality Scores and ad relevance; refresh creatives and expand keyword or audience targeting,Performance Marketing,M,False,Weekly,Digest,SCHEDULED,2024-06-24 09:00:00,MSG-MON-0005,analytics-team-dl@company.com,[MONITOR] Total Clicks DOWN -51.4% — Priority #114 | 2024-06-21
ANO-20240622-CLK,2024-06-22,total_clicks,3,LOW,DOWN,-38.76,-0.8858,total_clicks,DOWN,,UNAVAILABLE,False,none,1.0,HIGH,False,[LOW] total_clicks moved DOWN -38.8% on 2024-06-22. Root: total_clicks (no deeper driver above watch threshold). No external suppression. Fully actionable.,33587.69,16685.76,421,143947.26,40.9566,"Ad clicks is tracking $33,588 below forecast for the week. At current trajectory, this represents a $143,947 monthly shortfall — 41.0% below plan. Approximately 421 customers experienced degraded ad clicks.",0.622052,MEDIUM,115,MONITOR,"Check campaign budgets, ad serving status, and billing health across all paid platforms",Review Quality Scores and ad relevance; refresh creatives and expand keyword or audience targeting,Performance Marketing,M,False,Weekly,Digest,SCHEDULED,2024-06-24 09:00:00,MSG-MON-0006,analytics-team-dl@company.com,[MONITOR] Total Clicks DOWN -38.8% — Priority #115 | 2024-06-22
ANO-20240626-CLK,2024-06-26,total_clicks,3,LOW,DOWN,-66.77,-0.9567,total_clicks,DOWN,,UNAVAILABLE,False,none,1.0,HIGH,False,[LOW] total_clicks moved DOWN -66.8% on 2024-06-26. Root: total_clicks (no deeper driver above watch threshold). No external suppression. Fully actionable.,51233.4,25451.83,642,219571.72,62.4736,"Ad clicks is tracking $51,233 below forecast for the week. At current trajectory, this represents a $219,572 monthly shortfall — 62.5% below plan. Approximately 642 customers experienced degraded ad clicks.",0.633682,MEDIUM,108,MONITOR,"Check campaign budgets, ad serving status, and billing health across all paid platforms",Review Quality Scores and ad relevance; refresh creatives and expand keyword or audience targeting,Performance Marketing,M,False,Weekly,Digest,SCHEDULED,2024-07-01 09:00:00,MSG-MON-0003,analytics-team-dl@company.com,[MONITOR] Total Clicks DOWN -66.8% — Priority #108 | 2024-06-26
